personId,name,birthYear,deathYear
86320,Sean Cameron Michael,1969,
67913,Henry Simmons,1970,
14304,Mary Clare,1894,1970
54441,James Ivory,1928,
206965,Jonathan Ahdout,1989,
64508,Sidney J. Furie,1933,
559312,Jasmine Reate,1979,
1978,Iain Softley,1956,
1149649,Hwankyung Lee,,
2265,Adrienne Corri,1930,
966327,Wang Bo-Chieh,1989,
2601,Neil McCarthy,1932,1985
185731,Lawrence Taylor,1959,
125617,Masaya Onosaka,1964,
10491,Paul Verhoeven,1938,
13028,Nicholas Pryor,1935,
20640,Chen Kaige,1952,
71252,David Gilmour,1946,
10263,Heinz Bennent,1921,2011
48072,Jonah Rooney,1979,
586496,Linda Gary,1944,1995
1299513,Shin Ha-Gyun,1974,
27632,Ben Daniels,1964,
9309,Richard Pryor,1940,2005
33521,Lucas Elliot Eberl,1986,
43800,Charles Dennis,1946,
50089,Benno Sterzenbach,1916,1985
64345,NiCole Robinson,1972,
9981,Sean Frye,1966,
17679,Dalia Hernández,1985,
2977,Jamey Sheridan,1951,
81928,Anushka Sharma,1988,
269638,Christine Dejoux,1953,
81703,Zulay Henao,1979,
35795,Isha Koppikar,1976,
35959,James Huth,,
25025,María Barranco,1961,
57012,Fares Fares,1973,
14978,Tom Powers,1890,1955
19187,Tiffani Thiessen,1974,
90048,Noriyuki Abe,,
584994,Raymond Waring,1977,
80120,Andy McAvin,1952,
90729,Nathan Dashwood,1984,
131492,Sten Gester,1924,2006
8774,Luca Lionello,1964,
78173,Hiroyuki Morita,,
57252,Trevor Goddard,1962,2003
191228,Victoria Justice,1993,
10158,Robert Mitchum,1917,1997
56401,Jan Kounen,1964,
3110,Allison Anders,1954,
13776,John Frankenheimer,1930,2002
106752,Lawrence Monoson,1964,
30557,Walter Coy,1909,1974
21588,Richard Crudo,,
18950,Sebastian Weber,1976,
132328,Rebeca Linares,1983,
110742,Tika Sumpter,1983,
156310,Beata Pozniak,1960,
82822,Phil Claydon,1976,
856,Ben Gazzara,1930,2012
71283,Beatriz Batarda,1974,
7827,Maren Eggert,1974,
35896,Richard Berry,1950,
15029,Enrico Colantoni,1963,
1749,Leonard Nimoy,1931,
34839,Kevin Gage,1959,
125845,Robert Noble,1950,
8828,Lillian Gish,1893,1993
58026,Teresa Ann Savoy,1955,
17348,Muse Watson,1948,
119819,Anurag Basu,,
58737,Jack McBrayer,1973,
55315,Daniel E. Smith,1990,
10447,Mariel Hemingway,1961,
12890,Pete Docter,1968,
117116,Eri Otoguro,1982,
21462,Raquel Welch,1940,
3093,Abe Vigoda,1921,
44051,Leeza Gibbons,1957,
65641,Brande Roderick,1974,
5411,Sanaa Lathan,1971,
33450,Joanna Scanlan,1961,
1811,Randy Quaid,1950,
65640,Khary Payton,1972,
70500,Tom Hooper,,
1121276,Gerd Vespermann,1926,2000
228643,Morgan Neville,1967,
41504,Alexis Thorpe,1980,
58427,Scott Hazell,1987,
78184,Lenore Kasdorf,1948,
440306,Adhir Kalyan,1983,
27977,Leos Carax,1960,
1352,Jean-Louis Trintignant,1930,
20588,Vincenzo Amato,1966,
64459,Jeremy Haft,,
52792,Maya Rudolph,1972,
93538,De'Aundre Bonds,1976,
170954,Johann Carlo,1957,
1122045,Robert Baker,1940,1993
58772,James Lipton,1926,
1292474,Karissa Strain,1990,
1179066,Wes Ball,,
77295,Jesse V. Johnson,1971,
47821,Vanessa Hessler,1988,
17604,Jeremy Renner,1971,
19776,Jean-Christophe Bouvet,1947,
40243,Gil Junger,1954,
15485,Victoria Trauttmansdorff,1960,
159555,Frank Campanella,1919,2006
9908,Gert Fröbe,1912,1988
67209,Faruk Pruti,1968,
82548,Peter Gilmore,1931,
27755,Melissa George,1976,
27571,David Slade,1969,
34845,Lola Glaudini,1971,
9193,Shun Sugata,1955,
176246,Kevin Yagher,,
10800,Harpo Marx,1888,1964
501,Dakota Fanning,1994,
91756,Hazelle Goodman,1959,
2570,Antonio Centa,1907,1979
206,Jim Carrey,1962,
26131,George Innes,1938,
61364,Ashley Walters,1982,
27769,Harry Anderson,1952,
146687,Tony Blair,1953,
107068,Val Bisoglio,1926,
19511,Larry Pine,1945,
70241,Jennifer Warren,1941,
21430,Natassia Malthe,1974,
39954,Donald Sinden,1923,
11059,Lyle Lovett,1957,
127787,Ali Zafar,1980,
21376,James Stephens,1951,
588057,Bai Baihe,1982,
928542,Grasie Mercedes,1978,
21199,Jake Steinfeld,1958,
1293085,Kim Byung-Seo,,
74052,Peter Avanzino,,
104523,Hiroki Narimiya,1982,
1240822,Jared Fogle,1977,
35257,Timothy West,1934,
6503,Parvin Dabas,1974,
33496,Molly McClure,1919,2008
51445,Eric Valette,,
124644,Analeigh Tipton,1988,
392685,Lee Trevino,1939,
133197,Jack Osbourne,1985,
14564,George Macready,1899,1973
6591,Chris Isaak,1956,
18710,Marcus H. Rosenmüller,,
59077,Jimmy Carr,1972,
59671,Clayne Crawford,1978,
42993,Martin Donovan,1957,
111662,Liya Kebede,1978,
4275,Alain Chabat,1958,
16507,Antonio Tarver,1968,
66537,Crystal Hunt,1985,
10581,Rich Sommer,1978,
65475,Brad Rowe,1970,
166789,Dick Smothers,1939,
145676,Jean-Loup Felicioli,,
47025,Ursula Strauss,1974,
2652,Ken Lynch,1910,1990
2380,David Carson,,
29221,Brittany Snow,1986,
81129,Chris Martin,1977,
16089,Jason Evers,1922,2005
57121,Rie Rasmussen,1976,
93163,Niall MacGinnis,1913,1977
18184,Xavier Gens,1975,
11128,Arthur Kennedy,1914,1990
539,Thomas Lennon,1970,
154785,Mark Povinelli,1971,
6692,Caroline Goodall,1959,
14543,William Bogert,1936,
55277,Courtney Thorne-Smith,1967,
140055,Rebecca Pauly,1954,
56159,Dana Carvey,1955,
40279,Jenna Elfman,1971,
46422,Ana Obregón,1955,
4793,Chulpan Khamatova,1975,
72305,Lesley Manville,1956,
67919,Ray Goossens,1926,1998
27036,Tony Siragusa,1967,
7621,Courtney Love,1964,
10545,Mickey Kuhn,1932,
59175,Blake Lively,1987,
116834,Ryan McDonald,1984,
76096,Kelly Ripa,1970,
11172,Taylor Holmes,1878,1959
75910,Annie Maver,,
45948,Kai-Peter Malina,1989,
1234,Tara Reid,1975,
204997,Hanna Hall,1984,
228177,William Kaufman,1974,
150841,Lucia Siposová,1980,
61101,Matt Moore,1888,1960
4995,James Shigeta,1933,
2547,Bruce Boxleitner,1950,
5345,Bennett Miller,1966,
555311,Elijah Cummings,1951,
80866,Nell Carter,1948,2003
117201,Jasmine Sendar,1977,
53905,Mireille Perrier,1959,
76998,James Marsh,1963,
6070,Arjay Smith,1983,
86624,Collette Wolfe,1980,
38673,Channing Tatum,1980,
29655,Leo Genn,1905,1978
76247,Charles Herman-Wurmfeld,1966,
12876,Peter Jurasik,1950,
11027,Everett Sloane,1909,1965
14812,Jeanne Moreau,1928,
114529,Meri Welles,1937,1973
18236,Donna Hanover,1950,
114000,Kevin Rankin,1976,
54496,Jake M. Smith,1984,
7465,Carrie Preston,1967,
57701,Rochelle Davis,1980,
77196,"Chris Warren, Jr.",1990,
136429,Ryan Dunn,1977,2011
6255,Vilma Degischer,1911,1992
120702,Georges Renavent,1894,1969
47005,Alan Taylor,,
62246,Amy Matysio,1980,
16270,Christopher Guard,1953,
10503,Cassandra Harris,1948,1991
58079,Sarah Badel,1943,
239672,Felix Van Groeningen,,
7497,Holt McCallany,1964,
32,Robin Wright,1966,
54738,Jack Huston,1982,
14832,Herb Edelman,1933,1996
3203,Russell Means,1939,2012
71392,Elyssa Davalos,1959,
44132,Mario Philip Azzopardi,,
21684,Bong Joon-ho ,1969,
161795,Ahna Capri,1944,2010
237455,Sam Claflin,1986,
11841,Robert Rietti,1923,
32458,Gabriel Mann,1972,
78080,Krysten Ritter,1981,
68180,Gary Grubbs,1949,
29214,Anne Fletcher,1966,
14326,Patsy Kensit,1968,
16940,Jeremy Irons,1948,
28238,David Hasselhoff,1952,
25246,Andy Lau,1961,
69249,Eddie Byrne,1911,1981
592451,Richard De Aragues,,
65317,Jake Scott,,
38809,Camilla Rutherford,1976,
32486,Allen Payne,1968,
1073040,Jessica Dublin,1918,
89111,Nick Palatas,1988,
143389,Nicolas Giraud,1978,
982447,Michele Russo,1964,
15338,William Mapother,1965,
202850,Imani Hakim,1993,
153432,Anne Whitfield,1936,
5502,Bill Nunn,1953,
213315,Lucas Bryant,1978,
141531,Jon Kent Ethridge,1993,
85008,Sol Kyung-Gu,1968,
20718,Claude Berri,1934,2009
25810,Mariangela Melato,1941,2013
39728,Jackson Bond,1996,
19684,Bille August,1948,
17486,Alison Pill,1985,
55257,Adam Arkin,1956,
85838,Hope Summers,1896,1979
83194,Jackie Mason,1936,
57727,Robert Clouse,1928,1997
975692,Jack Pennick,1895,1964
3754,Mel Ferrer,1917,2008
136872,Lara Lindsay,1942,
21522,Joe Regalbuto,1949,
40001,Alvy Moore,1921,1997
70573,Paul Hunter,,
161860,Don Novello,1943,
46691,Teruyuki Kagawa,1965,
933735,Roberto Santucci,,
9766,Macha Méril,1940,
1183990,Egidio Coccimiglio,,
82625,Hallie Todd,1962,
25129,Don Johnson,1949,
60707,Stu Zicherman,,
565426,Stuart Bennett,1980,
76621,Will Friedle,1976,
55476,Nicholas Hytner,1956,
17691,Miffy Englefield,1999,
47652,Martin Kemp,1961,
41243,Paul Benedict,1938,2008
571300,Dave Wittenberg,1971,
10344,Richard Loo,1903,1983
62047,Gary Trousdale,1960,
18840,Alexander Allerson,1930,
56734,Chloë Grace Moretz,1997,
937,Derek Jacobi,1938,
25666,Ian Hogg,1937,
123989,Anaïs Demoustier,1987,
280,Terry Gilliam,1940,
52961,Dennis Gansel,1973,
23975,Lee Garlington,1953,
3513,André Falcon,1924,2009
77656,Gary Hustwit,,
545180,Katia Lewkowicz,1973,
3125,Madonna,1958,
12111,Justin Timberlake,1981,
12214,Gillian Anderson,1968,
15827,Scott Weinger,1975,
19499,Kevin Munroe,,
58643,Linda Emond,1959,
3460,Gene Wilder,1933,
43476,Chloe Webb,1956,
2034,Danny Boyle,1956,
23709,Joan Plowright,1929,
81476,Ariel Vromen,1973,
78849,Edgar Barrier,1907,1964
58255,Alexandre de La Patellière,1971,
58165,Rocky Morton,,
31364,Sarah Douglas,1952,
210275,Cariba Heine,1988,
178466,Casey Bond,1984,
9072,Margaret Hamilton,1902,1985
190905,Angela Besharah,1982,
81613,Brian A. Miller,,
117081,Teresa Ganzel,1957,
564050,John Melin,1895,1966
7124,Ray Milland,1905,1986
79245,Veronica Lake,1919,1973
89552,Colin Murdock,1958,
6838,Frank Overton,1918,1967
25155,Jean-Louis Barrault,1910,1994
3115,Andrzej Sekula,1954,
4289,Pierre Vaneck,1931,2010
7409,J.B. Rogers,,
102634,Katt Shea,,
11610,Josef Bierbichler,1948,
15778,Brian Pimental,,
133921,Lawrence Bayne,1960,
10883,Rick Yune,1971,
80746,Bill Henderson,1926,
124757,Sergey Nikonenko,1941,
91302,Chad Allen,1974,
77018,Carrie Hamilton,1963,2002
175826,Mireille Enos,1975,
3347,James Griffith,1916,1993
40549,Daniel Petrie,1920,2004
9076,F.W. Murnau,1888,1931
55668,Jamie Uys,1921,1996
7663,Teresa Wright,1918,2005
127449,Pimchanok Leuwisetpaiboon,1992,
33482,Bob Holt,1928,1985
17067,Karoline Herfurth,1984,
46362,Samuel Witwer,1977,
25346,Eva Darlan,1948,
64877,Rod Daniel,,
61019,Harry Hook,,
74289,Amanda Righetti,1983,
29095,Nicholas Hammond,1950,
11090,Edgar Wright,1974,
53573,Olek Krupa,1955,
96323,Marcel Sarmiento,,
51297,Jonah Bobo,1997,
33853,Felix Silla,1937,
4955,Dario Argento,1940,
23,Bill Hunter,1940,2011
85731,Zayed Khan,1980,
79584,Angus Scrimm,1926,
33403,Mac McDonald,1948,
1154231,Tonray Ho,1953,
76418,Stuart Gillard,1950,
17019,Laurence Kinlan,1983,
233334,Alessandro Siani,1975,
10596,Norman Rossington,1928,1999
62862,Danny McBride,1976,
8875,David Margulies,1937,
3261,Steve Clemente,1885,1950
1035,Paul Schrader,1946,
60074,Jeff Garlin,1962,
8499,William Windom,1923,2012
514,Jack Nicholson,1937,
98082,Dan Haggerty,1941,
1585,Patience Cleveland,1931,2004
8294,Robert Guillaume,1927,
6674,Julia Dietze,1981,
82945,Charles Baker,1971,
26008,Gordon Clapp,1948,
53397,Christina Aguilera,1980,
72100,Joseph May,1974,
60416,Alex Ferns,1968,
48574,Axel Düberg,1927,2001
20769,Imogen Stubbs,1961,
47281,Mamie Gummer,1983,
7684,Thelma Ritter,1905,1969
20750,Judy Greer,1975,
92614,Dawn Olivieri,1981,
35646,Fujiko,1980,
105422,Wong Yau-Nam,1983,
54470,Lauren Ambrose,1978,
225142,Philippe de Chauveron,1965,
12543,Eileen Ryan,1927,
80116,Julie Strain,1962,
122504,Morgan Benoit,1980,
106584,Mary Treen,1907,1989
9258,Steven Ford,1956,
29795,Jack Plotnick,1968,
95061,Andre Rosey Brown,1956,2006
18594,Don Cherry,1934,
140237,Aaron Lustig,1956,
115177,Sanny Van Heteren,1977,
27753,Colin Friels,1952,
16313,Antonio Prieto,1926,2011
1254625,Matthew Moy,1984,
30695,Mary Kay Bergman,1961,1999
8666,Sal Lopez,1954,
2395,Whoopi Goldberg,1955,
54503,Adam G. Sevani,1992,
83858,Simon Barrett,,
113732,Iko Uwais,1983,
113927,Jack Coleman,1958,
191252,Tara Platt,1978,
23916,Randee Heller,1947,
3474,Aubrey Woods,1928,
6748,Joel Grey,1932,
99829,Severn Darden,1929,1995
1162483,Pattie Mallette,1975,
14405,Courteney Cox,1964,
74568,Chris Hemsworth,1983,
57851,Bernard Rose,1960,
57451,Leslie Bibb,1974,
104914,Kavan Reece,1979,
28605,Markus Schleinzer,,
210573,Lydia Hearst,1984,
84690,Brian Benben,1956,
101015,Chin Han,1969,
95101,Charlie Day,1976,
90514,Birgitte Hjort Sørensen,1982,
41645,Clara Khoury,1976,
58838,Marco Brambilla,,
66563,Fred Wolf,1964,
31512,Robert John Burke,1960,
1299283,Lee Cheol-min,1970,
33743,Gus Schilling,1908,1957
76166,Honoka,1983,
24743,Simon MacCorkindale,1952,2010
591369,Kobe Tai,1972,
185464,Tilly Vosburgh,1960,
109786,Alex Feldman,1979,
56852,Tad Stones,,
7570,Lauren Bacall,1924,2014
30120,Iain Quarrier,1941,
56752,Lorna Luft,1952,
1167470,Gary Shore,,
96677,Nora Twomey,1971,
82159,Mohamed Dione,1986,
14592,BD Wong,1960,
25215,Jo Champa,1968,
5792,Howard St. John,1905,1974
110315,Donal Gibson,1958,
103035,John Brascia,1932,
21958,Mark Rydell,1934,
143640,Wayne Dyer,1940,
1019,Mads Mikkelsen,1965,
18635,Ted Post,1918,
79021,Heather Hogan,1985,
106506,Robert F. Simon,1908,1992
78588,Perez Hilton,1978,
45523,Lila Kedrova,1918,2000
117187,Reno Wilson,1969,
147962,Merna Kennedy,1908,1944
56576,Steve Hytner,1959,
93948,Alan Gifford,1911,1989
908548,Joanna Kulig,1982,
16866,Jennifer Lopez,1969,
8487,Gregory Peck,1916,2003
17033,Eric Callero,1982,
130567,Meaghan Jette Martin,1992,
16136,Hiroyuki Kitakubo,1963,
571,Andrea Eckert,1958,
10195,Norman Burton,1923,2003
5139,Robert Englund,1947,
1462,Tim Blake Nelson,1964,
53927,Aaron Ruell,1976,
6009,Pamela Hayden,1953,
29623,Lana Turner,1921,1995
57799,Bill Young,1950,
14974,Barbara Stanwyck,1907,1990
50398,Devon Sawa,1978,
142953,Mini Anden,1978,
3720,Rick Roberts,1965,
52779,Ryan Murphy,1965,
8452,Andrei Tarkovsky,1932,1986
87152,Shelby Chong,1948,
62564,Madeline Carroll,1996,
43455,Thomas Darchinger,1963,
141347,John Wells,1936,1998
17458,Abdellatif Kechiche,1960,
20006,Christopher Reeve,1952,2004
82423,Veerle Baetens,1978,
10731,Anna Chancellor,1965,
76576,Katsuni,1979,
65002,Dana Delany,1956,
27803,Edwin Neal,1945,
10024,Sam Jaffe,1891,1984
50767,Craig Gillespie,1967,
3573,Daniel Boulanger,1922,
117865,Jud Taylor,1932,2008
14464,Jenny Agutter,1952,
18405,Peter Berling,1934,
9339,Andy Wachowski,1967,
16483,Sylvester Stallone,1946,
116278,Brian Tee,1977,
66877,Rena Riffel,1969,
10580,Tracie Thoms,1975,
178425,Kelly Osbourne,1984,
12446,Peter Sellers,1925,1980
120931,Tamsin Greig,1967,
57617,Jeff Lau Chun-Wai,1952,
519735,Grace Phipps,1992,
11037,Lukas Moodysson,1969,
107941,Yûdai Yamaguchi,,
6727,Kimmy Robertson,1954,
185805,Jason Jones,1967,
68455,Jerry Nelson,1934,2012
58635,Dominik García-Lorido,1983,
87177,Will Meugniot,,
44728,Cameron Mitchell,1918,1994
86543,David Attenborough,1926,
30438,Charlie Simpson,1985,
19753,Debbie Lee Carrington,1959,
932967,Mahershalalhashbaz Ali,1974,
13314,Dana Ivey,1941,
1179643,Gino Cafarelli,1969,
56902,John Witherspoon,1942,
82093,Daniel Henney,1979,
12110,Amy Sedaris,1961,
31210,Richard Bull,1924,2014
5247,John Fiedler,1925,2005
112574,Patrick Duffy,1949,
19384,Tony Todd,1954,
122148,Carroll Nye,1901,1974
97181,Tahj Mowry,1986,
121205,Bud Wolfe,1910,1960
41308,Bobby Coleman,1997,
93004,Tommi Korpela,1968,
35591,Yves Brainville,1914,1993
66712,Wesley Addy,1913,1996
249,Leonard Rossiter,1926,1984
1299278,Kim Hye-Eun,1973,
121041,Julie Cobb,1947,
209125,Brett Gentile,1973,
86636,Aleksandr Bashirov,1955,
67017,Shawn Christian,1965,
31,Tom Hanks,1956,
157146,Barbara Eve Harris,1959,
29685,Kurt Fuller,1953,
91724,Joyce Hyser,1957,
16841,Brett Cullen,1956,
78230,Maya Hazen,1978,
1216510,Stephanie Hodge,1956,
13506,Willeke van Ammelrooy,1944,
583857,Peter Strickland,,
95741,George Plimpton,1927,2003
149551,Nick Cornish,1976,
28416,Frederick Coffin,1943,2003
23881,Timothy Busfield,1957,
3545,Edward Hardwicke,1932,2011
458843,Cee Lo Green,1974,
19110,Virginia Gregg,1916,1986
109577,Clint Black,1962,
1205756,Patrick Gilmore,,
17741,Jordan-Claire Green,1991,
40307,John Maybury,1958,
4939,Téa Leoni,1966,
19072,Raphael Fejtö,1974,
27993,Jeffrey Combs,1954,
95597,Jack Ging,1931,
96284,Alexander Scourby,1913,1985
131183,Alexandra Powers,1967,
87385,Tony Robinson,1946,
90423,Lindze Letherman,1988,
9840,Gustav von Wangenheim,1895,1975
53493,Kal Penn,1977,
139098,Derek Cianfrance,,
53998,Nora-Jane Noone,1984,
59312,Alessandro Juliani,1978,
112643,Vanesa Tomasino,1981,
59261,Hannah Marks,1993,
2535,Vivica A. Fox,1964,
154106,Greg Eagles,1970,
5480,Torri Higginson,1966,
164131,Fran Brill,1946,
543530,Dave Bautista,1969,
8289,Billy Crudup,1968,
558177,Jonathan Newman,1972,
85361,Luis van Rooten,1906,1973
42158,Angela Lindvall,1979,
75711,Anthony Hayes,1977,
21925,Albert Popwell,1926,1999
121333,Ivan Lebedeff,1895,1953
106791,Aida Turturro,1962,
681,Nina Hoss,1975,
16475,Burt Reynolds,1936,
57356,Bruce Mahler,1950,
5918,Zachary Bennett,1980,
89719,Paolo Montalbán,1973,
110343,Brett Simon,1973,
48958,Debra Paget,1933,
54482,Lauren Clinton,1993,
129258,Stacey Glick,1971,
4460,Trine Dyrholm,1972,
42626,Trent Ford,1979,
64655,Dennis Alexio,1959,
6104,Julian Sands,1958,
106934,Anjelah N. Johnson,1982,
74257,Peter Joseph,,
21181,Fabio Testi,1941,
526,Lukas Haas,1976,
27433,Paolo Villaggio,1932,
52306,Robert Rusler,1965,
26042,Jerry Stiller,1927,
16850,Rose McGowan,1973,
147486,Bob Uecker,1935,
12098,Chris Miller,1975,
20080,Catherine Frot,1956,
972671,William Levy,1980,
188104,Brenda Grate,1988,
58692,Melinda McGraw,1963,
510,Tim Burton,1958,
18973,Mila Kunis,1983,
780,Ronny Cox,1938,
146747,Mario Batali,1960,
244309,E.G. Daily,1961,
3433,Phil Leeds,1916,1998
2934,Mary Gordon,1882,1963
2505,James Cromwell,1940,
93922,Jeff Celentano,1960,
5621,John Farley,1968,
11852,Saeed Jaffrey,1929,
65992,Max Mok Siu-Chung,1960,
40256,D.J. Caruso,1965,
51214,Brad Renfro,1982,2008
33135,Chishû Ryû,1904,1993
54485,Latham Gaines,1964,
113908,Ian Dury,1942,2000
32532,Brad Lewis,,
6806,Doug Hutchison,1960,
19498,Jon Bernthal,1977,
166029,Dan Patrick,1956,
66222,James Fargo,1938,
197070,Kevin McHale,1957,
5586,Yeardley Smith,1964,
1566,Anders Hove,1956,
56045,Matthew Davis,1978,
1004155,Eugene Osment,1959,
95624,Shirley Temple,1928,2014
559299,Abe Sylvia,,
5254,George Voskovec,1905,1981
9625,Linda Fiorentino,1958,
9308,Jennifer Syme,1972,2001
19328,Dick Powell,1904,1963
84481,Courtney Jines,1992,
1065,Thomas F. Wilson,1959,
71860,Michelle Kwan,1980,
87457,Stefan Schnabel,1912,1999
154605,Marcus Graham,1963,
18261,Jayne Atkinson,1959,
205257,Lucy Griffiths,1986,
62893,Craig Wasson,1954,
2716,Earl Boen,1945,
127673,Mauro Lima,,
65677,Don Mancini,1963,
145675,Alain Gagnol,,
1145979,Isabelle Allen,2002,
68527,William R. Moses,1959,
109693,Brian Levinson,1982,
49818,Jacqueline Obradors,1966,
3492,Colin Hanks,1977,
20522,Robert Cavanah,1965,
165899,Simon Cowell,1959,
14301,Linden Travers,1913,2001
74272,Goran Dukic,,
93896,Mary Anderson,1918,2014
12693,Sydney Bromley,1909,1987
3451,Mel Stuart,1928,2012
11694,Doug Liman,1965,
76826,Sam Karmann,1953,
149484,Will Rothhaar,1987,
1239016,Vivianne Pasmanter,1971,
550683,Kim Hee-Won,1973,
8792,Lynn Cohen,1954,
4570,Emily Hampshire,1981,
6639,Emilia Fox,1974,
3033,Wil Wheaton,1972,
113225,Alan Poul,1954,
43243,Raoul Bhaneja,1974,
19977,Liam Aiken,1990,
3317,Takeshi Kitano,1947,
19224,Gregg Araki,1959,
8799,Ulrich Noethen,1959,
8858,Ivan Reitman,1946,
62561,Tessa Thompson,1983,
81950,Curt Morgan,,
75355,Marion Ross,1928,
71276,Imtiaz Ali,1971,
36821,Nicholas Guest,1951,
33511,Oliver Broumis,1965,
3160,Nehemiah Persoff,1919,
108217,Jerry Rees,,
3124,Valeria Golino,1966,
85519,Madhavan,1970,
78229,Lindsey Haun,1984,
16063,David Frankham,1926,
586419,Zishan Yang,1986,
8742,Ingrid Thulin,1926,2004
70242,Reinhard Brock,1951,2013
61115,John Ennis,1964,
1210,Héctor Elizondo,1936,
47730,Jessica Hynes,1972,
66496,Adrienne Shelly,1966,2006
64017,Martin Rapold,1973,
13331,Jack Gwillim,1909,2001
4962,Paolo Stoppa,1906,1988
93727,Marco Paolini,1956,
1074721,Enrique Gato,,
11782,Adrienne Barbeau,1945,
59788,Michael Cornacchia,1975,
61010,LaTanya Richardson,1949,
18325,Jeremy Northam,1961,
56979,Andrew Lauer,1965,
1193597,Amma Asante,,
72197,Ferzan Ozpetek,1959,
62851,Tom Fitzpatrick,1941,
9278,Jennifer Garner,1972,
45481,Vanity,1959,
26767,Ringo Lam,,
5539,Dawn French,1957,
69636,Ti Lung,1946,
10847,Santiago Segura,1965,
70118,Luke Halpin,1947,
12812,Lysette Anthony,1963,
121356,Brooke Mills,1949,
21882,Josh Stamberg,1970,
119817,Bárbara Mori,1978,
3509,Daniel Ceccaldi,1927,2003
208294,Daisy Betts,1982,
59129,Óscar Jaenada,1961,
118130,Arlen Dean Snyder,1933,
18598,Ishirô Honda,1911,1993
266,Humberto Busto,1978,
19538,Rachael Taylor,1984,
148360,Ajith Kumar,1971,
40168,Susan Clark,1940,
77344,John Hodgman,1971,
20219,J. Mackye Gruber,,
559766,John McLaughlin,1927,
4430,Sharon Stone,1958,
135189,Jon Cedar,1931,2011
70250,Newt Arnold,1922,2000
11212,Josh Herdman,1987,
45589,Dakota Blue Richards,1994,
207453,Ptolemy Slocum,1975,
5945,Bruce Gray,1936,
83051,Eric Michael Cole,1977,
58393,Crystal Lowe,1981,
70572,Ilan Mitchell-Smith,1969,
119598,Phylicia Rashād,1948,
77462,Kam Heskin,1973,
17866,Jon Abrahams,1977,
130977,Joanne Froggatt,1980,
33293,David Paetkau,1978,
16480,Peter Egan,1946,
60295,John N. Smith,1943,
21171,Gérard Jugnot,1951,
13446,Eliza Dushku,1980,
38160,Patti D'Arbanville,1951,
2991,Robert Wiene,1873,1938
23629,Brian O'Halloran,1969,
40386,Ted Ludzik,1966,
5511,Nadja Uhl,1972,
58245,Don Coscarelli,1954,
156204,Constance Zimmer,1970,
1181353,Ryan Eggold,1984,
571346,Carsten Bjørnlund,1973,
116357,Scott Stewart,,
10061,Othon Bastos,1933,
34375,Haruo Tanaka,1912,1992
74615,Nicole Ari Parker,1970,
114953,Géraldine Nakache,,
11434,Wilfred Jackson,1906,1988
26600,Rudolf Schündler,1906,1988
76243,Dave Bullock,,
43778,Navi Rawat,1977,
12718,Noël Coward,1899,1973
968350,Carla Quevedo,1988,
56120,Yuji Okumoto,1959,
1924,Jeroen Krabbé,1944,
18892,Goldie Hawn,1945,
27145,Dale Wilson,1950,
189690,Seth Ranaweera,1974,
19646,Mylène Demongeot,1935,
40050,Tony Russel,1925,
54675,Zabou Breitman,1959,
912,Larry Ferguson,1940,
934803,Josh Trank,1985,
72028,Arye Gross,1960,
20173,Don McKellar,1963,
54159,Myra Carter,1930,
47364,Greg Coolidge,1972,
